model,layer,dataset,subject,roi,pearson_r,pearson_r_nc,explained_variance,ev_nc,enc_rsa,enc_cka
MODEL_A,layer3-10,NSD,subj02,VWFA-1,0.32611494,0.05413131,0.06205536,0.00164149,0.29025362,0.30124519
MODEL_A,layer3-10,NSD,subj02,PPA,0.48436879,0.07950728,0.21755223,0.00548077,0.48036747,0.56772515
MODEL_A,layer3-10,NSD,subj02,OPA,0.40266822,0.06727181,0.12842028,0.00341527,0.36606322,0.34664231
MODEL_A,layer3-10,NSD,subj02,EBA,0.37346783,0.05871797,0.09304274,0.00216244,0.34027662,0.37159739
MODEL_A,layer3-10,NSD,subj03,V1v,0.46275136,0.07233663,0.19030735,0.0043607,0.33754857,0.44315061
MODEL_A,layer3-10,NSD,subj03,V2v,0.41934231,0.06905803,0.16795692,0.0041371,0.34834988,0.43314232
MODEL_A,layer3-10,NSD,subj03,V3v,0.30143979,0.05196419,0.04622338,0.00129259,0.15508308,0.22009002
MODEL_A,layer3-10,NSD,subj03,hV4,0.29736286,0.05314798,0.05050516,0.00154219,0.20483742,0.20814972
MODEL_A,layer3-10,NSD,subj03,FFA-1,0.28655434,0.04954563,0.03814487,0.00110519,0.26250498,0.29244659
MODEL_A,layer3-10,NSD,subj03,VWFA-1,0.23394011,0.04484859,0.05496851,0.00188879,0.20578352,0.15889494
MODEL_A,layer3-10,NSD,subj03,PPA,0.39449114,0.06990555,0.14309798,0.00417672,0.38484383,0.44856215
MODEL_A,layer3-10,NSD,subj03,OPA,0.32108584,0.05852344,0.08815573,0.00276564,0.28175722,0.25830737
MODEL_A,layer3-10,NSD,subj03,EBA,0.31618288,0.05249312,0.06653396,0.00173605,0.34277369,0.30321232
MODEL_A,layer3-10,NSD,subj04,V1v,0.39257228,0.06118473,0.08138559,0.00182697,0.24059911,0.4233557
MODEL_A,layer3-10,NSD,subj04,V2v,0.37773791,0.05832193,0.07430882,0.00160621,0.23982632,0.42367388
MODEL_A,layer3-10,NSD,subj04,V3v,0.30648324,0.05314161,0.0455211,0.00128883,0.1728409,0.24049201
MODEL_A,layer3-10,NSD,subj04,hV4,0.24588044,0.04729994,0.03040698,0.00108297,0.17321593,0.14759949
MODEL_A,layer3-10,NSD,subj04,FFA-1,0.27805537,0.0487996,0.03629873,0.00107716,0.22531064,0.25438283
MODEL_A,layer3-10,NSD,subj04,VWFA-1,0.19942228,0.03993206,0.02141075,0.00082454,0.22053874,0.0965527
MODEL_A,layer3-10,NSD,subj04,PPA,0.38632083,0.06969149,0.13815829,0.00417675,0.37401226,0.44314995
MODEL_A,layer3-10,NSD,subj04,OPA,0.3203924,0.06276483,0.0836121,0.0030461,0.28425363,0.26245656
MODEL_A,layer3-10,NSD,subj04,EBA,0.30172014,0.05166232,0.05656348,0.00155183,0.31564504,0.28891351
MODEL_A,layer3-10,NSD,subj05,V1v,0.51725091,0.07785823,0.26246883,0.00565431,0.37363345,0.5772994
MODEL_A,layer3-10,NSD,subj05,V2v,0.48896593,0.07433702,0.23036086,0.00496874,0.39075243,0.57659426
MODEL_A,layer3-10,NSD,subj05,V3v,0.40759951,0.06845914,0.16900309,0.00442563,0.33134911,0.44800031
MODEL_A,layer3-10,NSD,subj05,hV4,0.37719165,0.06428952,0.1367807,0.00375351,0.3264563,0.33437225
MODEL_A,layer3-10,NSD,subj05,FFA-1,0.3742897,0.06384917,0.14199867,0.00382445,0.39402174,0.43044108
MODEL_A,layer3-10,NSD,subj05,VWFA-1,0.28518727,0.04715931,0.05193462,0.00137056,0.31503034,0.21559568
MODEL_A,layer3-10,NSD,subj05,PPA,0.49116003,0.07726703,0.2085013,0.00486896,0.43890676,0.5493619
MODEL_A,layer3-10,NSD,subj05,OPA,0.45668513,0.07127256,0.16102862,0.00370588,0.42211621,0.45194976
MODEL_A,layer3-10,NSD,subj05,EBA,0.36100421,0.05434865,0.08392543,0.00181119,0.36847287,0.38460472
MODEL_A,layer3-10,NSD,subj06,V1v,0.37636676,0.05731799,0.07572597,0.00160959,0.23411411,0.39752646
MODEL_A,layer3-10,NSD,subj06,V2v,0.41849849,0.06678753,0.16245793,0.00383789,0.33571376,0.43191759
MODEL_A,layer3-10,NSD,subj06,V3v,0.31221071,0.05144698,0.04418285,0.00112282,0.18619838,0.28498218
MODEL_A,layer3-10,NSD,subj06,hV4,0.22349229,0.0419194,0.0265042,0.00089162,0.15528505,0.12660455
MODEL_A,layer3-10,NSD,subj06,FFA-1,0.30012918,0.04903118,0.04976782,0.00125126,0.21823505,0.3466382
MODEL_A,layer3-10,NSD,subj06,VWFA-1,0.24577868,0.04506267,0.06149128,0.00191718,0.32549662,0.17548458
MODEL_A,layer3-10,NSD,subj06,PPA,0.35351771,0.06011973,0.11805335,0.00313188,0.37705292,0.38964282
MODEL_A,layer3-10,NSD,subj06,OPA,0.29305032,0.05317518,0.07091501,0.00218834,0.25859935,0.19878425
MODEL_A,layer3-10,NSD,subj06,EBA,0.27067587,0.04460462,0.04186367,0.00107478,0.26281145,0.26230833
MODEL_A,layer3-10,NSD,subj07,V1v,0.42709621,0.07504602,0.18312933,0.00517612,0.40739499,0.42520359
MODEL_A,layer3-10,NSD,subj07,V2v,0.44565521,0.07608284,0.19283047,0.00523058,0.38506345,0.41708019
MODEL_A,layer3-10,NSD,subj07,V3v,0.34856698,0.05932516,0.07002897,0.00191909,0.19519247,0.28630439
MODEL_A,layer3-10,NSD,subj07,hV4,0.30081303,0.05534382,0.05595555,0.00181423,0.16390403,0.21305517
MODEL_A,layer3-10,NSD,subj07,FFA-1,0.30815001,0.05727238,0.06495311,0.00211873,0.31495212,0.26430706
MODEL_A,layer3-10,NSD,subj07,VWFA-1,0.32097405,0.05732875,0.06044118,0.00183689,0.33732006,0.31703575
MODEL_A,layer3-10,NSD,subj07,PPA,0.40192619,0.07699033,0.15264691,0.00526209,0.39384392,0.41108024
MODEL_A,layer3-10,NSD,subj07,OPA,0.35838798,0.06738011,0.10500957,0.00352765,0.33540622,0.27476304
MODEL_A,layer3-10,NSD,subj07,EBA,0.32139276,0.0565357,0.07143795,0.00207702,0.34693909,0.33755775
MODEL_A,layer3-10,NSD,subj08,V1v,0.32776806,0.05782356,0.05959899,0.00168182,0.21868504,0.3886625
MODEL_A,layer3-10,NSD,subj08,V2v,0.34468946,0.05850729,0.06025632,0.00157762,0.19891217,0.36405272
MODEL_A,layer3-10,NSD,subj08,V3v,0.29805934,0.05490534,0.04869559,0.0015668,0.15582926,0.27384179
MODEL_A,layer3-10,NSD,subj08,hV4,0.30649471,0.05646313,0.05393748,0.00169924,0.16925952,0.29866402
MODEL_A,layer3-10,NSD,subj08,FFA-1,0.25217971,0.04848464,0.03643383,0.00130349,0.23075632,0.2044687
MODEL_A,layer3-10,NSD,subj08,VWFA-1,0.19010495,0.04009822,0.03939158,0.00160933,0.18611985,0.08753717
MODEL_A,layer3-10,NSD,subj08,PPA,0.34332809,0.06434237,0.11978623,0.00386002,0.33795461,0.34391051
MODEL_A,layer3-10,NSD,subj08,OPA,0.26766676,0.05234715,0.06568779,0.00233919,0.22449227,0.16714656
MODEL_A,layer3-10,NSD,subj08,EBA,0.24519627,0.04780991,0.04628342,0.00163446,0.22638579,0.19696092
MODEL_A,layer3-15,NSD,subj01,V1v,0.47918829,0.07010192,0.21147245,0.00422384,0.46833436,0.53074222
MODEL_A,layer3-15,NSD,subj01,V2v,0.44409015,0.06804847,0.17795587,0.00386717,0.44637441,0.48701875
MODEL_A,layer3-15,NSD,subj01,V3v,0.44478142,0.07122772,0.18308212,0.00440616,0.41150358,0.44653317
MODEL_A,layer3-15,NSD,subj01,hV4,0.40390111,0.07008743,0.15124569,0.0042541,0.36349269,0.36708256
MODEL_A,layer3-15,NSD,subj01,FFA-1,0.34078858,0.06149278,0.06757485,0.0020785,0.38683704,0.44145402
MODEL_A,layer3-15,NSD,subj01,VWFA-1,0.34654132,0.0619102,0.11836533,0.00353903,0.41882307,0.29349677
MODEL_A,layer3-15,NSD,subj01,PPA,0.4360891,0.07765156,0.19232295,0.0057237,0.43993413,0.51110914
MODEL_A,layer3-15,NSD,subj01,OPA,0.37351218,0.0669009,0.11901053,0.00359176,0.39984483,0.31692535
MODEL_A,layer3-15,NSD,subj01,EBA,0.41771288,0.06535506,0.1296649,0.00292692,0.51348062,0.53631231
MODEL_A,layer3-15,NSD,subj02,V1v,0.49089792,0.0712059,0.23665859,0.00462276,0.46218756,0.58572127
MODEL_A,layer3-15,NSD,subj02,V2v,0.36423804,0.0550954,0.06993843,0.00149314,0.27308895,0.44501845
MODEL_A,layer3-15,NSD,subj02,V3v,0.38335454,0.05834623,0.0717439,0.00156621,0.24925606,0.40488057
MODEL_A,layer3-15,NSD,subj02,hV4,0.40341831,0.0600505,0.08509865,0.00180117,0.24271118,0.36132182
MODEL_A,layer3-15,NSD,subj02,FFA-1,0.37558089,0.06089269,0.0964457,0.00237006,0.40472498,0.39644884
MODEL_A,layer3-15,NSD,subj02,VWFA-1,0.36498115,0.06100601,0.09399489,0.00249813,0.35452298,0.33786671
MODEL_A,layer3-15,NSD,subj02,PPA,0.50581643,0.08320499,0.2506593,0.00636131,0.51795768,0.60811979
MODEL_A,layer3-15,NSD,subj02,OPA,0.42943313,0.07185522,0.15773253,0.00418453,0.39972641,0.40073802
MODEL_A,layer3-15,NSD,subj02,EBA,0.42407102,0.06673259,0.1406566,0.00321369,0.48652913,0.52594619
MODEL_A,layer3-15,NSD,subj03,V1v,0.45913672,0.07166056,0.19141728,0.00435954,0.32521751,0.44270511
MODEL_A,layer3-15,NSD,subj03,V2v,0.4194603,0.06893697,0.17367187,0.00426209,0.36053876,0.43837269
MODEL_A,layer3-15,NSD,subj03,V3v,0.31138602,0.05359541,0.05364021,0.00151281,0.18783812,0.23058923
MODEL_A,layer3-15,NSD,subj03,hV4,0.30880558,0.0553638,0.05468332,0.0016782,0.22962794,0.20359364
MODEL_A,layer3-15,NSD,subj03,FFA-1,0.33375326,0.05740315,0.06550092,0.00181748,0.3883807,0.42022659
MODEL_A,layer3-15,NSD,subj03,VWFA-1,0.21102759,0.04036247,0.02534106,0.00089218,0.19221406,0.14553389
MODEL_A,layer3-15,NSD,subj03,PPA,0.41021967,0.07265155,0.1649614,0.00479722,0.40556031,0.47849063
MODEL_A,layer3-15,NSD,subj03,OPA,0.34513786,0.06301056,0.11040145,0.00346261,0.31718841,0.28679975
MODEL_A,layer3-15,NSD,subj03,EBA,0.36094895,0.06006078,0.09419286,0.00241198,0.46135928,0.43830853
MODEL_A,layer3-15,NSD,subj04,V1v,0.3990396,0.06212841,0.08159631,0.00180975,0.24383955,0.42684119
MODEL_A,layer3-15,NSD,subj04,V2v,0.377868,0.05873996,0.08371861,0.0018208,0.24333519,0.39851197
MODEL_A,layer3-15,NSD,subj04,V3v,0.31112248,0.05402564,0.0531978,0.00151164,0.19522999,0.24880205
MODEL_A,layer3-15,NSD,subj04,hV4,0.26374441,0.05121015,0.03779044,0.00136947,0.20048778,0.16986158
MODEL_A,layer3-15,NSD,subj04,FFA-1,0.32050785,0.05634965,0.05756092,0.0016479,0.32713501,0.34712693
MODEL_A,layer3-15,NSD,subj04,VWFA-1,0.27104825,0.05458337,0.0424494,0.00161899,0.27331649,0.1805257
MODEL_A,layer3-15,NSD,subj04,PPA,0.3808541,0.06849088,0.05984058,0.00182799,0.34170506,0.45864147
MODEL_A,layer3-15,NSD,subj04,OPA,0.34382784,0.06748091,0.10496339,0.00382577,0.31507659,0.29294209
MODEL_A,layer3-15,NSD,subj04,EBA,0.34541354,0.05941883,0.08543349,0.00229378,0.42371957,0.40112741
MODEL_A,layer3-15,NSD,subj05,V1v,0.46242895,0.06916975,0.12138367,0.00259936,0.23524238,0.51354513
MODEL_A,layer3-15,NSD,subj05,V2v,0.49120878,0.07453473,0.24160888,0.00518174,0.40256937,0.59135898
MODEL_A,layer3-15,NSD,subj05,V3v,0.35759086,0.05935085,0.07363453,0.00191372,0.23136046,0.38505629
MODEL_A,layer3-15,NSD,subj05,hV4,0.32875506,0.05526758,0.05768017,0.00156773,0.27020098,0.30654826
MODEL_A,layer3-15,NSD,subj05,FFA-1,0.36440752,0.06144955,0.08053289,0.00214233,0.37218592,0.4480803
MODEL_A,layer3-15,NSD,subj05,VWFA-1,0.34431293,0.05728013,0.07828405,0.00204965,0.40807863,0.29436978
MODEL_A,layer3-15,NSD,subj05,PPA,0.52091635,0.08192929,0.2448963,0.00570173,0.50319199,0.61579239
MODEL_A,layer3-15,NSD,subj05,OPA,0.48270505,0.07552385,0.20593149,0.0047707,0.45560503,0.49089103
MODEL_A,layer3-15,NSD,subj05,EBA,0.4112588,0.06223175,0.12626819,0.0026919,0.44828743,0.49161393
MODEL_A,layer3-15,NSD,subj06,V1v,0.37300587,0.05695854,0.08124721,0.00174589,0.25004395,0.39233318
MODEL_A,layer3-15,NSD,subj06,V2v,0.34559897,0.05460574,0.05551849,0.00130175,0.19224614,0.34364998
MODEL_A,layer3-15,NSD,subj06,V3v,0.32167304,0.05309091,0.05140274,0.00132268,0.20959943,0.29142039
MODEL_A,layer3-15,NSD,subj06,hV4,0.24180256,0.04554403,0.03593581,0.00120056,0.16836384,0.13986855
MODEL_A,layer3-15,NSD,subj06,FFA-1,0.35162616,0.05783061,0.082733,0.00204529,0.28882276,0.46264663
MODEL_A,layer3-15,NSD,subj06,VWFA-1,0.22476566,0.04066192,0.02825476,0.00087195,0.29235699,0.16527495
MODEL_A,layer3-15,NSD,subj06,PPA,0.37153476,0.06330606,0.13486528,0.00358677,0.41030679,0.41613025
MODEL_A,layer3-15,NSD,subj06,OPA,0.31469989,0.05715952,0.08605922,0.00266214,0.29279891,0.22780454
MODEL_A,layer3-15,NSD,subj06,EBA,0.31269768,0.05173869,0.06776683,0.00170055,0.33852171,0.35068142
MODEL_A,layer3-15,NSD,subj07,V1v,0.35530977,0.06179778,0.07213382,0.00203554,0.23043406,0.34407742
MODEL_A,layer3-15,NSD,subj07,V2v,0.36295327,0.06066562,0.06261047,0.00165841,0.21231878,0.35490079
MODEL_A,layer3-15,NSD,subj07,V3v,0.35815329,0.06106975,0.07937204,0.00214962,0.18560933,0.27679201
MODEL_A,layer3-15,NSD,subj07,hV4,0.3239139,0.06004439,0.06749397,0.00218407,0.20652244,0.23343337
MODEL_A,layer3-15,NSD,subj07,FFA-1,0.34852329,0.06447758,0.08596573,0.00272939,0.3991037,0.35572985
MODEL_A,layer3-15,NSD,subj07,VWFA-1,0.35730707,0.06395398,0.09410721,0.00271337,0.50444867,0.41037286
MODEL_A,layer3-15,NSD,subj07,PPA,0.41524844,0.07962581,0.16830761,0.0058124,0.41407466,0.43046589
MODEL_A,layer3-15,NSD,subj07,OPA,0.382691,0.07209208,0.12902617,0.00434615,0.36979506,0.31254101
MODEL_A,layer3-15,NSD,subj07,EBA,0.36711179,0.06493507,0.10572839,0.00302749,0.44442374,0.4224067
MODEL_A,layer3-15,NSD,subj08,V1v,0.32010257,0.05658672,0.06166435,0.00173443,0.20247992,0.35903487
MODEL_A,layer3-15,NSD,subj08,V2v,0.34756255,0.05868956,0.06191447,0.00161515,0.22896926,0.38310853
MODEL_A,layer3-15,NSD,subj08,V3v,0.30804238,0.05669796,0.05701469,0.00180863,0.17549298,0.29056739
MODEL_A,layer3-15,NSD,subj08,hV4,0.31364313,0.057926,0.06343807,0.00200331,0.18222122,0.3108812
MODEL_A,layer3-15,NSD,subj08,FFA-1,0.27176851,0.05160663,0.04548862,0.00154214,0.3219065,0.26390333
MODEL_A,layer3-15,NSD,subj08,VWFA-1,0.17914008,0.0377764,0.02038631,0.0008577,0.17695095,0.07756497
MODEL_A,layer3-15,NSD,subj08,PPA,0.32939032,0.06129758,0.05473277,0.0017589,0.31280675,0.3401473
MODEL_A,layer3-15,NSD,subj08,OPA,0.28750348,0.05623154,0.08374002,0.00297158,0.25490525,0.19298116
MODEL_A,layer3-15,NSD,subj08,EBA,0.27177912,0.05309903,0.06326285,0.00219643,0.2957847,0.25885665
MODEL_A,layer3-20,NSD,subj01,V1v,0.47625289,0.06973001,0.21091799,0.00421972,0.46930925,0.52657524
MODEL_A,layer3-20,NSD,subj01,V2v,0.44559427,0.06829356,0.17811487,0.00388329,0.42801754,0.49357548
MODEL_A,layer3-20,NSD,subj01,V3v,0.44817537,0.07184504,0.1852089,0.00447922,0.43065112,0.45197377
MODEL_A,layer3-20,NSD,subj01,hV4,0.41127819,0.07134434,0.15634389,0.00437968,0.4015212,0.3821847
MODEL_A,layer3-20,NSD,subj01,FFA-1,0.34827497,0.06312041,0.06969136,0.00219966,0.36453966,0.44514876
MODEL_A,layer3-20,NSD,subj01,VWFA-1,0.35214134,0.06288179,0.12017841,0.00359296,0.43326422,0.30122131
MODEL_A,layer3-20,NSD,subj01,PPA,0.44084804,0.07844396,0.1925837,0.00571989,0.44700167,0.52615077
MODEL_A,layer3-20,NSD,subj01,OPA,0.38572031,0.06917414,0.12379887,0.00373786,0.41575202,0.33387231
MODEL_A,layer3-20,NSD,subj01,EBA,0.42375268,0.06640316,0.13483561,0.00306135,0.51716069,0.5406695
MODEL_A,layer3-20,NSD,subj02,V1v,0.38988563,0.05573609,0.07587488,0.00150651,0.25462092,0.45024514
MODEL_A,layer3-20,NSD,subj02,V2v,0.36880302,0.05562791,0.07448614,0.00155596,0.27077499,0.46481166
MODEL_A,layer3-20,NSD,subj02,V3v,0.46958782,0.07262097,0.21940951,0.00482318,0.456731,0.53245791
MODEL_A,layer3-20,NSD,subj02,hV4,0.41765069,0.06226367,0.0897554,0.00189704,0.2659583,0.38316915
MODEL_A,layer3-20,NSD,subj02,FFA-1,0.37216925,0.06022043,0.09751628,0.00238483,0.34560777,0.37830813
MODEL_A,layer3-20,NSD,subj02,VWFA-1,0.37567187,0.06293618,0.10019039,0.00265222,0.34402186,0.36047757
MODEL_A,layer3-20,NSD,subj02,PPA,0.50777009,0.0835144,0.25162484,0.0063784,0.52253449,0.61133204
MODEL_A,layer3-20,NSD,subj02,OPA,0.43641456,0.07300678,0.1586856,0.00422268,0.43857565,0.40657592
MODEL_A,layer3-20,NSD,subj02,EBA,0.43139451,0.06791204,0.14268918,0.00327235,0.52147602,0.52843226
MODEL_A,layer3-20,NSD,subj03,V1v,0.45566639,0.07111387,0.19063771,0.00434728,0.33305073,0.43925952
MODEL_A,layer3-20,NSD,subj03,V2v,0.41874453,0.06884243,0.1752156,0.00429576,0.3728656,0.43765594
MODEL_A,layer3-20,NSD,subj03,V3v,0.31545195,0.05436321,0.05624388,0.0015841,0.20339395,0.23596044
MODEL_A,layer3-20,NSD,subj03,hV4,0.307928,0.05524859,0.06101317,0.00188012,0.23511422,0.20403211
MODEL_A,layer3-20,NSD,subj03,FFA-1,0.33209735,0.05705074,0.05980226,0.00164457,0.37239302,0.43586688
MODEL_A,layer3-20,NSD,subj03,VWFA-1,0.20372534,0.03906014,0.02630555,0.00093158,0.19175284,0.13385924
MODEL_A,layer3-20,NSD,subj03,PPA,0.41021213,0.07256319,0.16362159,0.0047474,0.40631729,0.4802937
MODEL_A,layer3-20,NSD,subj03,OPA,0.34748629,0.06337094,0.11317619,0.00353719,0.32747636,0.29232048
MODEL_A,layer3-20,NSD,subj03,EBA,0.36485624,0.06072001,0.09737811,0.00249912,0.39223393,0.44338009
MODEL_A,layer3-20,NSD,subj04,V1v,0.39511532,0.06143508,0.08097882,0.00179198,0.27334354,0.41700076
MODEL_A,layer3-20,NSD,subj04,V2v,0.38878062,0.06031193,0.08197731,0.00177471,0.26287461,0.41808754
MODEL_A,layer3-20,NSD,subj04,V3v,0.31642947,0.05492065,0.05545725,0.00155729,0.17234107,0.26990357
MODEL_A,layer3-20,NSD,subj04,hV4,0.2593376,0.05015217,0.03741158,0.00134494,0.20392759,0.17124315
MODEL_A,layer3-20,NSD,subj04,FFA-1,0.31928593,0.05594268,0.05444124,0.00156858,0.32042045,0.35175825
MODEL_A,layer3-20,NSD,subj04,VWFA-1,0.25647303,0.05156626,0.03873872,0.0014581,0.268901,0.1602344
MODEL_A,layer3-20,NSD,subj04,PPA,0.4099738,0.07401415,0.16599913,0.00502734,0.41578568,0.48889995
MODEL_A,layer3-20,NSD,subj04,OPA,0.34655911,0.06794664,0.10594943,0.0038544,0.32720764,0.29961231
MODEL_A,layer3-20,NSD,subj04,EBA,0.34670484,0.05961176,0.08527452,0.00230063,0.42673617,0.39748317
MODEL_A,layer3-20,NSD,subj05,V1v,0.4647622,0.06941476,0.11488404,0.00246219,0.18643064,0.50601612
MODEL_A,layer3-20,NSD,subj05,V2v,0.49158483,0.07456826,0.23996163,0.00514029,0.40038793,0.58648151
MODEL_A,layer3-20,NSD,subj05,V3v,0.36572611,0.06092076,0.07292189,0.00191791,0.24621337,0.40239099
MODEL_A,layer3-20,NSD,subj05,hV4,0.33162203,0.05607192,0.06188589,0.00169913,0.25496373,0.28872796
MODEL_A,layer3-20,NSD,subj05,FFA-1,0.364,0.0615153,0.07658286,0.00206421,0.3466456,0.42582167
MODEL_A,layer3-20,NSD,subj05,VWFA-1,0.34617869,0.05759526,0.07824965,0.00206499,0.40287941,0.29332354
MODEL_A,layer3-20,NSD,subj05,PPA,0.52628805,0.08284178,0.24979219,0.0058277,0.5193439,0.62654551
MODEL_A,layer3-20,NSD,subj05,OPA,0.49958591,0.07818549,0.21033303,0.00487754,0.46696983,0.52698049
MODEL_A,layer3-20,NSD,subj05,EBA,0.42251671,0.06398013,0.12343269,0.00262944,0.53023791,0.52331807
MODEL_A,layer3-20,NSD,subj06,V1v,0.37766054,0.05782209,0.07564293,0.0016378,0.23738739,0.39039813
MODEL_A,layer3-20,NSD,subj06,V2v,0.35189849,0.05564211,0.05681246,0.00131941,0.20660166,0.35999847
MODEL_A,layer3-20,NSD,subj06,V3v,0.32639286,0.05376758,0.05069598,0.00130024,0.24070121,0.30978601
MODEL_A,layer3-20,NSD,subj06,hV4,0.24253948,0.04544644,0.03441224,0.00114521,0.17069915,0.14406686
MODEL_A,layer3-20,NSD,subj06,FFA-1,0.35173178,0.05785419,0.08074736,0.0020046,0.30329416,0.45354865
MODEL_A,layer3-20,NSD,subj06,VWFA-1,0.24240665,0.0440337,0.0290239,0.00090277,0.29641356,0.19157743
MODEL_A,layer3-20,NSD,subj06,PPA,0.37480035,0.06389857,0.13738371,0.00366233,0.4168368,0.41906487
MODEL_A,layer3-20,NSD,subj06,OPA,0.32010052,0.0581995,0.09163512,0.00284486,0.29655767,0.23270948
MODEL_A,layer3-20,NSD,subj06,EBA,0.32172906,0.05326675,0.06662652,0.00169087,0.36637027,0.35955409
MODEL_A,layer3-20,NSD,subj07,V1v,0.35541289,0.06141219,0.07058836,0.00196992,0.21284108,0.36075724
MODEL_A,layer3-20,NSD,subj07,V2v,0.38060429,0.06445103,0.08015769,0.00215462,0.24462019,0.33746556
MODEL_A,layer3-20,NSD,subj07,V3v,0.36786223,0.06238781,0.08296739,0.00222084,0.22271727,0.32602144
MODEL_A,layer3-20,NSD,subj07,hV4,0.33125936,0.06130159,0.06844377,0.002197,0.20173316,0.25103692
MODEL_A,layer3-20,NSD,subj07,FFA-1,0.34355236,0.06352654,0.0888518,0.00281533,0.38839242,0.33461855
MODEL_A,layer3-20,NSD,subj07,VWFA-1,0.36314505,0.06488551,0.09310915,0.00268885,0.51046756,0.42128116
MODEL_A,layer3-20,NSD,subj07,PPA,0.38947723,0.07422632,0.08017871,0.00275264,0.35435239,0.40798856
MODEL_A,layer3-20,NSD,subj07,OPA,0.38789558,0.07303012,0.12757856,0.00428827,0.36665819,0.31769936
MODEL_A,layer3-20,NSD,subj07,EBA,0.37427349,0.06624517,0.10800451,0.00311077,0.46600482,0.43664452
MODEL_A,layer3-20,NSD,subj08,V1v,0.32386321,0.0569332,0.06356549,0.00179862,0.22189183,0.380147
MODEL_A,layer3-20,NSD,subj08,V2v,0.34956059,0.05924883,0.06893253,0.00179809,0.24396515,0.37086204
MODEL_A,layer3-20,NSD,subj08,V3v,0.31447423,0.0579597,0.06042092,0.00192233,0.19478215,0.29591082
MODEL_A,layer3-20,NSD,subj08,hV4,0.31519362,0.05831359,0.06554493,0.00208818,0.21765012,0.30228317
MODEL_A,layer3-20,NSD,subj08,FFA-1,0.27858663,0.0531274,0.04635982,0.00160399,0.30692136,0.25075112
MODEL_A,layer3-20,NSD,subj08,VWFA-1,0.17761412,0.03742753,0.02064093,0.00086803,0.18619202,0.08105451
MODEL_A,layer3-20,NSD,subj08,PPA,0.33726773,0.06289186,0.05742086,0.00185156,0.30106334,0.35226891
MODEL_A,layer3-20,NSD,subj08,OPA,0.29524219,0.05781503,0.08639834,0.00307675,0.2580534,0.20254495
MODEL_A,layer3-20,NSD,subj08,EBA,0.27226794,0.05317736,0.06381233,0.0022285,0.28805563,0.25368975
MODEL_A,layer3-25,NSD,subj01,V1v,0.47135316,0.06904915,0.20197086,0.00404207,0.44110078,0.52255031
MODEL_A,layer3-25,NSD,subj01,V2v,0.43147333,0.066184,0.1734457,0.00377957,0.39170007,0.47591103
MODEL_A,layer3-25,NSD,subj01,V3v,0.4403882,0.070708,0.18194903,0.00440138,0.40941611,0.43710896
MODEL_A,layer3-25,NSD,subj01,hV4,0.40979382,0.07110986,0.15599418,0.00437491,0.40170386,0.371994
MODEL_A,layer3-25,NSD,subj01,FFA-1,0.34582273,0.06246753,0.07465591,0.0022883,0.42762308,0.44167272
MODEL_A,layer3-25,NSD,subj01,VWFA-1,0.3557957,0.06351887,0.12679005,0.0037782,0.44046253,0.3045758
MODEL_A,layer3-25,NSD,subj01,PPA,0.44693073,0.07961818,0.20212271,0.00601781,0.4549189,0.53343907
MODEL_A,layer3-25,NSD,subj01,OPA,0.38695119,0.06928094,0.12524362,0.00376585,0.38672892,0.33953449
MODEL_A,layer3-25,NSD,subj01,EBA,0.43237474,0.06764563,0.14042856,0.00317641,0.54506554,0.56684449
MODEL_A,layer3-25,NSD,subj02,V1v,0.47968676,0.06961518,0.22635029,0.00442876,0.45164104,0.57087417
MODEL_A,layer3-25,NSD,subj02,V2v,0.44889263,0.06907298,0.20465046,0.00438135,0.46628099,0.55415755
MODEL_A,layer3-25,NSD,subj02,V3v,0.38001108,0.05812571,0.07350379,0.00163745,0.24853123,0.40407075
MODEL_A,layer3-25,NSD,subj02,hV4,0.39686208,0.0591248,0.0890464,0.00188168,0.24950212,0.36972022
MODEL_A,layer3-25,NSD,subj02,FFA-1,0.38422851,0.06213049,0.10162936,0.00248615,0.43022967,0.41655421
MODEL_A,layer3-25,NSD,subj02,VWFA-1,0.38781642,0.06470203,0.1016933,0.00267468,0.40701763,0.40813852
MODEL_A,layer3-25,NSD,subj02,PPA,0.51178312,0.08419431,0.25524424,0.00647426,0.53169845,0.61945736
MODEL_A,layer3-25,NSD,subj02,OPA,0.44140729,0.07388095,0.16155431,0.00430059,0.43243618,0.42001516
MODEL_A,layer3-25,NSD,subj02,EBA,0.44099538,0.0694514,0.15212733,0.00348523,0.54499648,0.56433005
MODEL_A,layer3-25,NSD,subj03,V1v,0.44839111,0.06979668,0.18635137,0.00422655,0.32237171,0.4332337
MODEL_A,layer3-25,NSD,subj03,V2v,0.41549695,0.06831478,0.16974604,0.00416289,0.34659061,0.43436863
MODEL_A,layer3-25,NSD,subj03,V3v,0.31266937,0.05404906,0.05844226,0.00165037,0.18573491,0.23086126
MODEL_A,layer3-25,NSD,subj03,hV4,0.30892226,0.05531656,0.06235006,0.00191479,0.25136018,0.21074851
MODEL_A,layer3-25,NSD,subj03,FFA-1,0.3414143,0.05872763,0.06460617,0.00177214,0.38336784,0.45462769
MODEL_A,layer3-25,NSD,subj03,VWFA-1,0.20806633,0.03992838,0.02853237,0.00101141,0.1848387,0.13901467
