model,layer,dataset,subject,roi,dim,pearson_r,pearson_r_nc,ev,ev_nc
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,141,0.48373687,0.04965732,3e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,142,0.03352099,0.00368419,0.0,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,143,0.46383085,0.04685581,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,144,0.57661778,0.05823315,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,145,0.10654608,0.01069277,1e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,146,-0.1805326,-0.01836558,-2e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,147,0.36870321,0.03738669,6e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,148,0.20706122,0.02196792,1e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,149,0.41507448,0.04354988,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,150,0.25252679,0.02631122,7e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,151,0.33881715,0.03556951,4e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,152,0.50369878,0.05091539,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,153,0.03772408,0.00382158,0.0,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,154,-0.20628382,-0.02144014,-4e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,155,0.34172431,0.03466593,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,156,0.3385249,0.03482383,4e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,157,0.10511987,0.01155646,1e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,158,0.26561902,0.02746077,3e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,159,0.24971397,0.02529512,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,160,0.02293876,0.00233349,0.0,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,161,0.15393129,0.01642352,3e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,162,0.18503997,0.01901069,5e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,163,0.22454766,0.02320846,7e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,164,-0.2338281,-0.0264012,-2e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,165,0.42796885,0.04411794,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,166,0.3259878,0.03363488,8e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,167,-0.06726701,-0.00679738,-0.0,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,168,0.20549192,0.0208811,3e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,169,0.27317523,0.02894208,5e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,170,0.22902276,0.02506559,1.3e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,171,0.17850958,0.01835231,1e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,172,0.21594605,0.0220084,0.0,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,173,0.06347113,0.00641161,1e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,174,0.07855545,0.0079713,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,175,0.1586082,0.0169817,6e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,176,0.12883163,0.01424523,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,177,0.13322077,0.01461223,3e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,178,-0.29048068,-0.03266146,-1e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,179,0.41318801,0.04592203,3e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,180,0.17683394,0.01876327,9e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,181,0.14591666,0.0155879,4e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,182,0.37473149,0.038055,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,183,0.24361625,0.02476861,9e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,184,0.09561599,0.00972436,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,185,-0.0189092,-0.00191775,-0.0,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,186,0.00491301,0.00049984,0.0,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,187,-0.0530162,-0.0056306,-1e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,188,0.03667891,0.0038522,1e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,189,-0.08217929,-0.00857859,-2e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,190,0.37517866,0.03798734,4e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,191,0.21400261,0.02180333,9e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,192,0.06049591,0.00609855,1e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,193,0.24850201,0.02497591,1e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,194,0.02113662,0.00226048,1e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,195,-0.04000701,-0.00416714,-1e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,196,-0.03274046,-0.00331997,-1e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,197,0.32229507,0.03320502,3e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,198,0.11565878,0.01178884,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,199,0.11010362,0.01121766,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,200,0.26950382,0.02728897,0.0,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,201,0.07540123,0.00796707,0.0,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,202,-0.17901984,-0.01920938,-9e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,203,0.06686501,0.00673287,0.0,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,204,0.19238382,0.01972305,8e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,205,0.00153178,0.00017368,0.0,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,206,-0.08815194,-0.00899069,-1e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,207,-0.11351773,-0.01149672,-3e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,208,-0.0036078,-0.00037971,-0.0,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,209,-0.14917345,-0.01651397,-7e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,210,-0.04129871,-0.00426988,-1e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,211,0.11473282,0.0115645,4e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,212,0.19272448,0.02018521,9e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,213,0.11318411,0.0117592,5e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,214,0.11071309,0.01128976,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,215,-0.09756222,-0.01000303,-1e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,216,-0.17569581,-0.01852632,-7e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,217,-0.03023785,-0.00306524,-1e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,218,-0.08260967,-0.00831925,-1e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,219,0.20816596,0.02112556,1e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,220,0.13289686,0.01359444,5e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,221,0.13454908,0.01373239,3e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,222,0.04612722,0.00507875,1e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,223,0.07290513,0.00812176,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,224,0.35208156,0.03548569,1e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,225,0.10510886,0.01065553,3e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,226,-0.03735608,-0.0038594,-0.0,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,227,0.18511446,0.01912801,1.3e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,228,0.07053129,0.00733627,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,229,-0.05535664,-0.00564355,-1e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,230,-0.08815455,-0.00998508,-1e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,231,0.04218081,0.00424685,1e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,232,-0.02539181,-0.00256752,-0.0,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,233,0.1877185,0.01900591,1.2e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,234,0.13128489,0.01346211,9e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,235,0.1244699,0.01281705,1e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,236,0.01865968,0.00194342,1e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,237,0.07695359,0.00782506,1e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,238,0.20267845,0.02048282,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,239,0.26388608,0.02657391,4e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyF,IT,240,0.02682687,0.00270994,0.0,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,0,0.08081991,0.00813195,1e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,1,0.14707578,0.0153254,1e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,2,0.21760384,0.0219697,4e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,3,0.14933328,0.01497812,3e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,4,0.27995714,0.0282896,1.5e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,5,0.27238818,0.02916601,2.1e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,6,0.04692231,0.00472079,4e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,7,0.31081895,0.03123764,1.1e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,8,0.06130547,0.00630319,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,9,0.1889694,0.02012972,7e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,10,0.21610209,0.02222795,7e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,11,0.15528253,0.0157134,5e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,12,0.25889061,0.02682738,3e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,13,0.18588757,0.01881218,1e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,14,0.14788297,0.01557192,8e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,15,0.17983026,0.01808134,1e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,16,0.27410017,0.03105361,5e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,17,0.23614066,0.02614562,6e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,18,0.24139303,0.02607234,1.1e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,19,0.24416287,0.02606783,1.7e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,20,0.23582703,0.02491997,1.3e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,21,0.23335246,0.02479435,1.9e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,22,0.31585477,0.03177205,1.3e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,23,0.27170531,0.0309514,2.6e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,24,0.2530417,0.02759482,1.4e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,25,0.2723417,0.02897632,2.7e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,26,-0.18174269,-0.01830557,-1e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,27,-0.06663659,-0.00685502,-0.0,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,28,0.17377552,0.01763561,3e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,29,0.31067564,0.03135001,4e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,30,0.2432064,0.02659762,1.5e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,31,0.28904016,0.03049853,1.8e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,32,0.27292843,0.02801477,7e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,33,0.3930534,0.04001232,2.7e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,34,0.38862372,0.03981724,2.6e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,35,0.25118603,0.02578784,9e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,36,0.25658993,0.02712865,1.4e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,37,0.33742915,0.03517063,2.4e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,38,0.34371227,0.03612302,3.5e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,39,0.35460292,0.03648532,1.7e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,40,0.31861948,0.03630597,5e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,41,0.26795197,0.02841016,1.1e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,42,0.31717346,0.03440585,2.4e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,43,0.42613265,0.04366232,5.7e-07,1e-08
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,44,-0.05022723,-0.00512252,-0.0,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,45,0.16722614,0.01700609,6e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,46,0.03519524,0.00357127,3e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,47,0.27159817,0.02862276,1e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,48,0.11879789,0.01229328,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,49,0.11925708,0.01200033,7e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,50,0.07623812,0.00772483,1e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,51,0.0225509,0.00228894,1e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,52,-0.04619513,-0.00469929,-1e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,53,0.23785401,0.02473365,2.3e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,54,0.28018702,0.02904515,2.8e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,55,0.30599048,0.03129646,3e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,56,0.14978549,0.01503505,8e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,57,0.13571906,0.01372624,3e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,58,0.15695436,0.01596947,1.5e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,59,0.31280194,0.0317317,2.5e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,60,0.33913925,0.03515204,5.3e-07,1e-08
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,61,0.35789047,0.03605227,1.1e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,62,0.32242194,0.03252354,1.4e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,63,0.27086164,0.02745064,1e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,64,0.14240007,0.01509615,1e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,65,0.23282865,0.02344215,8e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,66,0.27283987,0.02748354,1.8e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,67,0.16546291,0.01662636,8e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,68,0.25726749,0.02605053,7e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,69,0.28286685,0.02876195,6e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,70,0.24454226,0.02467411,1e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,71,0.24046249,0.02422947,1.6e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,72,0.22693115,0.02293273,1.6e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,73,0.18610008,0.01942412,8e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,74,0.13789786,0.01386832,7e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,75,0.18193875,0.01879842,5e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,76,0.10856225,0.01163628,7e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,77,-0.1996162,-0.02062904,-2e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,78,0.05614403,0.00564108,4e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,79,0.03599166,0.00362237,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,80,-0.02891123,-0.00290377,-0.0,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,81,0.00987969,0.00099127,0.0,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,82,0.09379286,0.00941979,3e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,83,0.0490283,0.00492104,1e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,84,0.07397034,0.00752843,0.0,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,85,-0.03477654,-0.00349705,-3e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,86,0.27873118,0.028056,0.0,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,87,-0.10125956,-0.01020037,-2e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,88,0.0965758,0.00972135,1e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,89,-5.921e-05,-5.96e-06,-0.0,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,90,0.09711198,0.00974907,3e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,91,0.070652,0.00709105,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,92,0.18171774,0.0182733,1e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,93,-0.11281338,-0.01134992,-9e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,94,0.17940223,0.0180174,6e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,95,-0.02134888,-0.00215087,-1e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,96,-0.02025436,-0.00203962,-1e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,97,0.1594626,0.01601486,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,98,0.13424941,0.01348529,5e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,99,0.14546601,0.01463085,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,100,0.11944948,0.01238499,3e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,101,-0.06900921,-0.00693259,-5e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,102,0.14641778,0.01475161,1.1e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,103,-0.09508535,-0.00954598,-7e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,104,0.09865097,0.00990918,1e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,105,0.04838014,0.00486101,4e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,106,0.14569925,0.01465225,9e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,107,0.14833825,0.01495345,6e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,108,0.0163172,0.00163636,1e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,109,0.10033923,0.01006421,7e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,110,-0.04944955,-0.00496034,-3e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,111,0.10109583,0.01014536,6e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,112,0.16060683,0.01613453,9e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,113,0.1418084,0.01423873,5e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,114,0.1070581,0.01079959,4e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,115,0.11972398,0.01205796,1e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,116,0.14665205,0.01470408,1e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,117,0.07712156,0.00775491,4e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,118,0.03739547,0.00375784,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,119,0.09141062,0.00917516,5e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,120,0.074832,0.00750677,3e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,121,0.13883072,0.0139302,6e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,122,0.13793723,0.01388616,6e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,123,0.12413584,0.01255046,8e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,124,0.16202182,0.01630894,1e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,125,0.05135433,0.00518699,3e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,126,0.07212988,0.00724244,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,127,0.0530529,0.00532032,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,128,0.04482986,0.00449598,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,129,0.16199983,0.01656217,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,130,0.05681769,0.00577424,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,131,0.10378229,0.01054483,6e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,132,0.06281154,0.00630831,3e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,133,0.04438659,0.00445321,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,134,0.09417632,0.00945436,4e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,135,0.07657624,0.00769751,5e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,136,0.15287382,0.01540293,1e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,137,0.15632406,0.01604755,1.3e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,138,0.16874828,0.01704642,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,139,0.23840066,0.02399505,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,140,0.29148211,0.02947865,1.6e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,141,0.1590524,0.01599805,4e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,142,0.10937695,0.01097975,0.0,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,143,-0.00207495,-0.00020845,-0.0,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,144,0.26950801,0.02729348,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,145,0.15695798,0.01584532,6e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,146,0.19054053,0.01919224,7e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,147,-0.13169309,-0.01327168,-4e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,148,0.16873224,0.01698844,1e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,149,0.09913879,0.00997113,1e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,150,-0.04336123,-0.00437818,-1e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,151,0.20242009,0.0208687,1.5e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,152,0.2330944,0.02481979,2.1e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,153,-0.23790133,-0.02418531,-1e-08,-0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,154,0.13418521,0.0136631,4e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,155,0.17281282,0.01747323,1e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,156,0.13617616,0.0140178,2e-08,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,157,0.23177385,0.02415122,1e-07,0.0
MODEL_B,language_model-layers-3,TVSD,monkeyN,IT,158,0.05566624,0.00587482,0.0,0.0
