dataset,model,layer,roi,subject,rsa,cka
EEG2,MODEL_A,layer3-5,whole_brain,sub-05,0.0886960607153151,0.1612498044271444
EEG2,MODEL_A,layer3-5,whole_brain,sub-06,0.09713675103999345,0.15986637070956156
EEG2,MODEL_A,layer3-5,whole_brain,sub-07,0.1399968368112547,0.1856611465446201
EEG2,MODEL_A,layer3-5,whole_brain,sub-08,0.10958714599598128,0.13615646597882805
EEG2,MODEL_A,layer3-5,whole_brain,sub-09,0.10363330520361493,0.06530889406741781
EEG2,MODEL_A,layer3-5,whole_brain,sub-10,0.060392847430229296,0.1436973146994792
EEG2,MODEL_A,layer3-10,occipital,sub-01,0.10282778881989464,0.13289459220510424
EEG2,MODEL_A,layer3-10,occipital,sub-02,0.127719638537327,0.0947430438379201
EEG2,MODEL_A,layer3-10,occipital,sub-03,0.09253057672003848,0.15735245714216003
EEG2,MODEL_A,layer3-10,occipital,sub-04,0.16745986969067342,0.10363103349761196
EEG2,MODEL_A,layer3-10,occipital,sub-05,0.15291685750931439,0.1851181530656308
EEG2,MODEL_A,layer3-10,occipital,sub-06,0.0978852733306081,0.17800665854385267
EEG2,MODEL_A,layer3-10,occipital,sub-07,0.135625627071616,0.23076058215038994
EEG2,MODEL_A,layer3-10,occipital,sub-08,0.1212356192894206,0.16051633627696413
EEG2,MODEL_A,layer3-10,occipital,sub-09,0.251300331101846,0.11204719482133638
EEG2,MODEL_A,layer3-10,occipital,sub-10,0.09676382978623835,0.17404917471696554
EEG2,MODEL_A,layer3-10,parietal,sub-01,0.0474773831497834,-0.003594988657303607
EEG2,MODEL_A,layer3-10,parietal,sub-02,0.08172080924181575,0.062046379402256754
EEG2,MODEL_A,layer3-10,parietal,sub-03,0.07974181837990514,0.10018346430349341
EEG2,MODEL_A,layer3-10,parietal,sub-04,0.07546498326202782,0.012126138148561862
EEG2,MODEL_A,layer3-10,parietal,sub-05,0.14629622151606683,0.14015347837437328
EEG2,MODEL_A,layer3-10,parietal,sub-06,0.11021670970053324,0.13873370581960454
EEG2,MODEL_A,layer3-10,parietal,sub-07,0.14233902394634554,0.1633627451830566
EEG2,MODEL_A,layer3-10,parietal,sub-08,0.10061774420171525,0.12275548089971516
EEG2,MODEL_A,layer3-10,parietal,sub-09,0.16139441819736658,0.07586064956277411
EEG2,MODEL_A,layer3-10,parietal,sub-10,0.10002395334903814,0.1438127864580621
EEG2,MODEL_A,layer3-10,temporal,sub-01,0.08334908015173041,0.08408614273383451
EEG2,MODEL_A,layer3-10,temporal,sub-02,0.07107003849203514,0.05463848557718882
EEG2,MODEL_A,layer3-10,temporal,sub-03,0.05497513746328232,0.07610737139521624
EEG2,MODEL_A,layer3-10,temporal,sub-04,0.09475440337944013,0.06316272462098123
