dataset,model,layer,roi,subject,rsa,cka
NSD,MODEL_B,visual-blocks-14,V3v,subj04,0.0793609671053877,0.03818147069295874
NSD,MODEL_B,visual-blocks-14,V3v,subj05,0.09042858102462131,0.0488303280104454
NSD,MODEL_B,visual-blocks-14,V3v,subj06,0.08628175748007916,0.05367715749856782
NSD,MODEL_B,visual-blocks-14,V3v,subj07,0.08258099070226158,0.04504833946197085
NSD,MODEL_B,visual-blocks-14,V3v,subj08,0.06083720017502261,0.03869589408233724
NSD,MODEL_B,visual-blocks-14,hV4,subj01,0.09456770610600984,0.04304976958348817
NSD,MODEL_B,visual-blocks-14,hV4,subj02,0.07962658136928212,0.038569149023344476
NSD,MODEL_B,visual-blocks-14,hV4,subj03,0.06457141666299629,0.02718829915931628
NSD,MODEL_B,visual-blocks-14,hV4,subj04,0.05861520489305727,0.01936717199845593
NSD,MODEL_B,visual-blocks-14,hV4,subj05,0.08316115135262872,0.033196393049930634
NSD,MODEL_B,visual-blocks-14,hV4,subj06,0.05866640400765882,0.019193819566937227
NSD,MODEL_B,visual-blocks-14,hV4,subj07,0.06912805652762524,0.03683362429115817
NSD,MODEL_B,visual-blocks-14,hV4,subj08,0.06549121949582949,0.03290006936002936
NSD,MODEL_B,visual-blocks-14,FFA-1,subj01,0.06949250613152028,0.021873116047871698
NSD,MODEL_B,visual-blocks-14,FFA-1,subj02,0.06841951977321196,0.02333430620735694
NSD,MODEL_B,visual-blocks-14,FFA-1,subj03,0.05763909445543994,0.02154817988085611
NSD,MODEL_B,visual-blocks-14,FFA-1,subj04,0.06125817000332146,0.01869883880512734
NSD,MODEL_B,visual-blocks-14,FFA-1,subj05,0.07021830420667424,0.023286600687594677
NSD,MODEL_B,visual-blocks-14,FFA-1,subj06,0.047967675231104394,0.016050920689686044
NSD,MODEL_B,visual-blocks-14,FFA-1,subj07,0.06492301761152357,0.021032640294328626
NSD,MODEL_B,visual-blocks-14,FFA-1,subj08,0.05564092317904118,0.01687468750225854
NSD,MODEL_B,visual-blocks-14,VWFA-1,subj01,0.07065683494989047,0.017681375889013175
NSD,MODEL_B,visual-blocks-14,VWFA-1,subj02,0.06285198889728329,0.022930194763843687
NSD,MODEL_B,visual-blocks-14,VWFA-1,subj03,0.036991684442495995,0.009929890226363404
NSD,MODEL_B,visual-blocks-14,VWFA-1,subj04,0.053769410933145266,0.009223481684622312
NSD,MODEL_B,visual-blocks-14,VWFA-1,subj05,0.08375064982154186,0.023654689403527416
NSD,MODEL_B,visual-blocks-14,VWFA-1,subj06,0.059692196473573024,0.01295864080828046
NSD,MODEL_B,visual-blocks-14,VWFA-1,subj07,0.07698122805415897,0.03167486414840691
NSD,MODEL_B,visual-blocks-14,VWFA-1,subj08,0.036213495456108365,0.009591457325901534
NSD,MODEL_B,visual-blocks-14,PPA,subj01,0.09041500732215985,0.022614014367126657
NSD,MODEL_B,visual-blocks-14,PPA,subj02,0.09164751580950586,0.025986613927677357
NSD,MODEL_B,visual-blocks-14,PPA,subj03,0.06869808637947032,0.023255313589699105
NSD,MODEL_B,visual-blocks-14,PPA,subj04,0.06772800430363264,0.02411238267925405
NSD,MODEL_B,visual-blocks-14,PPA,subj05,0.09253379073877491,0.030207231390373193
NSD,MODEL_B,visual-blocks-14,PPA,subj06,0.0846407053549444,0.022956482063778986
NSD,MODEL_B,visual-blocks-14,PPA,subj07,0.07671377766964542,0.021441335720891696
NSD,MODEL_B,visual-blocks-14,PPA,subj08,0.061913692560843794,0.018378220390401104
NSD,MODEL_B,visual-blocks-14,OPA,subj01,0.09813900350189692,0.02224224203509664
NSD,MODEL_B,visual-blocks-14,OPA,subj02,0.09200270633539566,0.023368201496636258
NSD,MODEL_B,visual-blocks-14,OPA,subj03,0.056449807996713994,0.015278974362021944
NSD,MODEL_B,visual-blocks-14,OPA,subj04,0.06379178284991974,0.016744088252384146
NSD,MODEL_B,visual-blocks-14,OPA,subj05,0.0918598620570179,0.027860332718288538
NSD,MODEL_B,visual-blocks-14,OPA,subj06,0.06546628478340752,0.016307612077198518
NSD,MODEL_B,visual-blocks-14,OPA,subj07,0.0878857637219322,0.022698401304912675
NSD,MODEL_B,visual-blocks-14,OPA,subj08,0.052012566941465534,0.013611359422665597
NSD,MODEL_B,visual-blocks-14,EBA,subj01,0.07853492285036003,0.027648361646695974
NSD,MODEL_B,visual-blocks-14,EBA,subj02,0.07827086184977837,0.02968518421179039
NSD,MODEL_B,visual-blocks-14,EBA,subj03,0.07290352998429483,0.025258287756214984
NSD,MODEL_B,visual-blocks-14,EBA,subj04,0.06389558426132307,0.01750237649963764
NSD,MODEL_B,visual-blocks-14,EBA,subj05,0.08357732463492416,0.030992385255388187
NSD,MODEL_B,visual-blocks-14,EBA,subj06,0.0666740752564953,0.016700686023270846
NSD,MODEL_B,visual-blocks-14,EBA,subj07,0.07866128040359473,0.025308894737588444
NSD,MODEL_B,visual-blocks-14,EBA,subj08,0.05288998538271582,0.01476215132192675
NSD,MODEL_B,visual-blocks-18,V1v,subj01,0.14130593006624156,0.10307338159071198
NSD,MODEL_B,visual-blocks-18,V1v,subj02,0.11681189571355574,0.0895622255096282
NSD,MODEL_B,visual-blocks-18,V1v,subj03,0.10447852620215806,0.07147032733741365
NSD,MODEL_B,visual-blocks-18,V1v,subj04,0.1257883254156054,0.07577436200169471
NSD,MODEL_B,visual-blocks-18,V1v,subj05,0.11197548489127791,0.07306730878897846
NSD,MODEL_B,visual-blocks-18,V1v,subj06,0.11932846396431095,0.0784199006774143
NSD,MODEL_B,visual-blocks-18,V1v,subj07,0.1111532354339761,0.07976396214119519
NSD,MODEL_B,visual-blocks-18,V1v,subj08,0.09975532960505792,0.07096290129000388
NSD,MODEL_B,visual-blocks-18,V2v,subj01,0.12011621705623242,0.08672121869297598
NSD,MODEL_B,visual-blocks-18,V2v,subj02,0.11842459720276152,0.0932372553784335
NSD,MODEL_B,visual-blocks-18,V2v,subj03,0.10323083317143275,0.07273328294836115
NSD,MODEL_B,visual-blocks-18,V2v,subj04,0.11110797344524814,0.06969829045990861
NSD,MODEL_B,visual-blocks-18,V2v,subj05,0.11844925135590448,0.07928760950911959
NSD,MODEL_B,visual-blocks-18,V2v,subj06,0.10027434167548427,0.0765631744783154
NSD,MODEL_B,visual-blocks-18,V2v,subj07,0.10531119305815895,0.07632577045841504
NSD,MODEL_B,visual-blocks-18,V2v,subj08,0.09848869049690569,0.06871949486864114
NSD,MODEL_B,visual-blocks-18,V3v,subj01,0.12611977540190364,0.0763700984711903
NSD,MODEL_B,visual-blocks-18,V3v,subj02,0.10326957036940088,0.0669145652315834
NSD,MODEL_B,visual-blocks-18,V3v,subj03,0.07975322123994366,0.04570326287294316
NSD,MODEL_B,visual-blocks-18,V3v,subj04,0.08957867352353845,0.04902807221481006
NSD,MODEL_B,visual-blocks-18,V3v,subj05,0.10375089273529554,0.06442381706303041
NSD,MODEL_B,visual-blocks-18,V3v,subj06,0.09886043961961459,0.06503773644023239
NSD,MODEL_B,visual-blocks-18,V3v,subj07,0.09215166200251755,0.05550726637079577
NSD,MODEL_B,visual-blocks-18,V3v,subj08,0.06977836013585352,0.04777673207651842
NSD,MODEL_B,visual-blocks-18,hV4,subj01,0.11263191132249353,0.05626867929317878
NSD,MODEL_B,visual-blocks-18,hV4,subj02,0.0944746678041118,0.05260800722507701
NSD,MODEL_B,visual-blocks-18,hV4,subj03,0.08025538878696864,0.03588195768034888
NSD,MODEL_B,visual-blocks-18,hV4,subj04,0.07422812370087085,0.028943913418461073
NSD,MODEL_B,visual-blocks-18,hV4,subj05,0.1060644921637335,0.04844361058293275
NSD,MODEL_B,visual-blocks-18,hV4,subj06,0.07257956941405869,0.027032413729939298
NSD,MODEL_B,visual-blocks-18,hV4,subj07,0.08075395401856784,0.046529491565098405
NSD,MODEL_B,visual-blocks-18,hV4,subj08,0.07975645369916257,0.04353739296109803
NSD,MODEL_B,visual-blocks-18,FFA-1,subj01,0.1062914499283729,0.041149239094149616
NSD,MODEL_B,visual-blocks-18,FFA-1,subj02,0.09556999692525754,0.03898306434099654
NSD,MODEL_B,visual-blocks-18,FFA-1,subj03,0.09376283657213456,0.03844385189827937
NSD,MODEL_B,visual-blocks-18,FFA-1,subj04,0.08828528135890033,0.0336441312953199
NSD,MODEL_B,visual-blocks-18,FFA-1,subj05,0.11143217115265612,0.04313558018093988
NSD,MODEL_B,visual-blocks-18,FFA-1,subj06,0.07927061921495215,0.032075536751376206
NSD,MODEL_B,visual-blocks-18,FFA-1,subj07,0.10533103647322695,0.035830499568842517
NSD,MODEL_B,visual-blocks-18,FFA-1,subj08,0.08186026054833674,0.027508013361081527
NSD,MODEL_B,visual-blocks-18,VWFA-1,subj01,0.10440435119584619,0.032045074431045456
NSD,MODEL_B,visual-blocks-18,VWFA-1,subj02,0.09793602978393404,0.04272579880915946
NSD,MODEL_B,visual-blocks-18,VWFA-1,subj03,0.05842198517057517,0.018233015784196924
NSD,MODEL_B,visual-blocks-18,VWFA-1,subj04,0.08468548936538035,0.017919906755212142
NSD,MODEL_B,visual-blocks-18,VWFA-1,subj05,0.13227808295872792,0.042390893277987854
NSD,MODEL_B,visual-blocks-18,VWFA-1,subj06,0.09380636947637777,0.02454074306253279
NSD,MODEL_B,visual-blocks-18,VWFA-1,subj07,0.11711667037129998,0.05203379108096245
NSD,MODEL_B,visual-blocks-18,VWFA-1,subj08,0.054819735806381976,0.015006198214800067
NSD,MODEL_B,visual-blocks-18,PPA,subj01,0.12790153705004653,0.04241859480688333
NSD,MODEL_B,visual-blocks-18,PPA,subj02,0.13180131536801545,0.05033779719317627
NSD,MODEL_B,visual-blocks-18,PPA,subj03,0.1095766003010036,0.04448214138428214
NSD,MODEL_B,visual-blocks-18,PPA,subj04,0.10080672097442282,0.04360903208452786
NSD,MODEL_B,visual-blocks-18,PPA,subj05,0.1399730052808094,0.057537822707892934
NSD,MODEL_B,visual-blocks-18,PPA,subj06,0.1258196813246596,0.04101693727254971
NSD,MODEL_B,visual-blocks-18,PPA,subj07,0.1140226900305858,0.03801576807522295
NSD,MODEL_B,visual-blocks-18,PPA,subj08,0.09282768014412654,0.034845586335711436
NSD,MODEL_B,visual-blocks-18,OPA,subj01,0.1308455461200005,0.037643576193161166
NSD,MODEL_B,visual-blocks-18,OPA,subj02,0.13123429829389832,0.04338419406588473
NSD,MODEL_B,visual-blocks-18,OPA,subj03,0.08588397458461944,0.029732075483445086
NSD,MODEL_B,visual-blocks-18,OPA,subj04,0.0919047607100865,0.029861597647389236
NSD,MODEL_B,visual-blocks-18,OPA,subj05,0.13365318004254134,0.0512768219736456
NSD,MODEL_B,visual-blocks-18,OPA,subj06,0.09308411641881725,0.02807930449000602
NSD,MODEL_B,visual-blocks-18,OPA,subj07,0.12096892292851984,0.03823272004909656
NSD,MODEL_B,visual-blocks-18,OPA,subj08,0.07667968538359024,0.02303137576859586
NSD,MODEL_B,visual-blocks-18,EBA,subj01,0.12405260226410887,0.05382284387866981
NSD,MODEL_B,visual-blocks-18,EBA,subj02,0.12366889989695244,0.05670867593408861
NSD,MODEL_B,visual-blocks-18,EBA,subj03,0.11440481026328614,0.046319951495589755
NSD,MODEL_B,visual-blocks-18,EBA,subj04,0.10218429230653184,0.03834248939974869
NSD,MODEL_B,visual-blocks-18,EBA,subj05,0.133946165758744,0.0591677283177241
NSD,MODEL_B,visual-blocks-18,EBA,subj06,0.10592534655179782,0.03483392769942473
NSD,MODEL_B,visual-blocks-18,EBA,subj07,0.11931196899075014,0.048075010702890546
NSD,MODEL_B,visual-blocks-18,EBA,subj08,0.07909338470726844,0.02884997615979514
NSD,MODEL_B,visual-blocks-22,V1v,subj01,0.12857530224819114,0.11763472882045757
NSD,MODEL_B,visual-blocks-22,V1v,subj02,0.110979956165652,0.10978663903872064
NSD,MODEL_B,visual-blocks-22,V1v,subj03,0.09522392207430744,0.08576743235880835
NSD,MODEL_B,visual-blocks-22,V1v,subj04,0.12332350098486716,0.09784001433898909
NSD,MODEL_B,visual-blocks-22,V1v,subj05,0.10957334122744954,0.0948309033842649
NSD,MODEL_B,visual-blocks-22,V1v,subj06,0.10835734851323206,0.09314591981547155
NSD,MODEL_B,visual-blocks-22,V1v,subj07,0.10436290768653142,0.09387377252958755
NSD,MODEL_B,visual-blocks-22,V1v,subj08,0.09099326337120349,0.08704301292230414
NSD,MODEL_B,visual-blocks-22,V2v,subj01,0.12019769129026668,0.10796700690564971
NSD,MODEL_B,visual-blocks-22,V2v,subj02,0.12327674715761247,0.12276329573645493
NSD,MODEL_B,visual-blocks-22,V2v,subj03,0.10525330266934235,0.09234710906581689
NSD,MODEL_B,visual-blocks-22,V2v,subj04,0.11717334880492175,0.0966926980189727
NSD,MODEL_B,visual-blocks-22,V2v,subj05,0.12224751832133252,0.1124236687961569
NSD,MODEL_B,visual-blocks-22,V2v,subj06,0.09887506640377951,0.0983674897023172
NSD,MODEL_B,visual-blocks-22,V2v,subj07,0.10445463219706222,0.09716338695010403
NSD,MODEL_B,visual-blocks-22,V2v,subj08,0.09820917071259672,0.09124924923220537
NSD,MODEL_B,visual-blocks-22,V3v,subj01,0.137268697940228,0.10597092483089358
NSD,MODEL_B,visual-blocks-22,V3v,subj02,0.11300945945878306,0.10197907591674525
NSD,MODEL_B,visual-blocks-22,V3v,subj03,0.08888624554760347,0.06590664841672433
NSD,MODEL_B,visual-blocks-22,V3v,subj04,0.1003253435374559,0.07664632809193464
NSD,MODEL_B,visual-blocks-22,V3v,subj05,0.11902953120938922,0.10434252097520369
NSD,MODEL_B,visual-blocks-22,V3v,subj06,0.1087844510437106,0.09208120323634571
NSD,MODEL_B,visual-blocks-22,V3v,subj07,0.10015806086982507,0.07980088487250522
NSD,MODEL_B,visual-blocks-22,V3v,subj08,0.07614994117639166,0.07090211318431906
NSD,MODEL_B,visual-blocks-22,hV4,subj01,0.13491920946707697,0.09081887563947123
NSD,MODEL_B,visual-blocks-22,hV4,subj02,0.1094786094805694,0.0899528177641596
NSD,MODEL_B,visual-blocks-22,hV4,subj03,0.09756025524324188,0.05873514854082343
NSD,MODEL_B,visual-blocks-22,hV4,subj04,0.09298260061161245,0.05332198462184776
NSD,MODEL_B,visual-blocks-22,hV4,subj05,0.13062940980012278,0.08778596896090607
NSD,MODEL_B,visual-blocks-22,hV4,subj06,0.08578336930886145,0.046476545334804574
NSD,MODEL_B,visual-blocks-22,hV4,subj07,0.09316541170821559,0.06998667350278638
NSD,MODEL_B,visual-blocks-22,hV4,subj08,0.09393152706947298,0.07310610860432033
NSD,MODEL_B,visual-blocks-22,FFA-1,subj01,0.14723727982679538,0.08838090891550154
NSD,MODEL_B,visual-blocks-22,FFA-1,subj02,0.11986325467604247,0.07464488196061413
NSD,MODEL_B,visual-blocks-22,FFA-1,subj03,0.13495218774075646,0.07910452132609418
NSD,MODEL_B,visual-blocks-22,FFA-1,subj04,0.11668143526283065,0.06776190067531393
NSD,MODEL_B,visual-blocks-22,FFA-1,subj05,0.15202243281170283,0.09129955756388215
NSD,MODEL_B,visual-blocks-22,FFA-1,subj06,0.1099518981205729,0.06824922907919019
NSD,MODEL_B,visual-blocks-22,FFA-1,subj07,0.1411260086626092,0.06916528669243854
NSD,MODEL_B,visual-blocks-22,FFA-1,subj08,0.114475275634898,0.05417734949821779
NSD,MODEL_B,visual-blocks-22,VWFA-1,subj01,0.13799049464189,0.06854878915714836
NSD,MODEL_B,visual-blocks-22,VWFA-1,subj02,0.1373183394218512,0.09125642563272635
NSD,MODEL_B,visual-blocks-22,VWFA-1,subj03,0.08807826982322307,0.04087025702835221
NSD,MODEL_B,visual-blocks-22,VWFA-1,subj04,0.11832499437090123,0.040394290610342616
NSD,MODEL_B,visual-blocks-22,VWFA-1,subj05,0.18156619149300807,0.08964614290608602
NSD,MODEL_B,visual-blocks-22,VWFA-1,subj06,0.12371018439236184,0.05057222335069615
NSD,MODEL_B,visual-blocks-22,VWFA-1,subj07,0.16439008671888503,0.10297288079980867
NSD,MODEL_B,visual-blocks-22,VWFA-1,subj08,0.07892862678460755,0.02906639007128863
NSD,MODEL_B,visual-blocks-22,PPA,subj01,0.17971734725030575,0.09301884500936257
NSD,MODEL_B,visual-blocks-22,PPA,subj02,0.17925822883883102,0.11129446482302717
NSD,MODEL_B,visual-blocks-22,PPA,subj03,0.15548752054283568,0.09916150046138375
NSD,MODEL_B,visual-blocks-22,PPA,subj04,0.13723165534686751,0.09366324895680482
NSD,MODEL_B,visual-blocks-22,PPA,subj05,0.19455416867184874,0.12603617036291265
NSD,MODEL_B,visual-blocks-22,PPA,subj06,0.16682689328982253,0.08634125704145643
NSD,MODEL_B,visual-blocks-22,PPA,subj07,0.15922651864134707,0.07941046843364821
NSD,MODEL_B,visual-blocks-22,PPA,subj08,0.12828979139741567,0.07586228947968171
NSD,MODEL_B,visual-blocks-22,OPA,subj01,0.1760359521563832,0.07794450441990924
NSD,MODEL_B,visual-blocks-22,OPA,subj02,0.17686004905216982,0.0940283626798867
NSD,MODEL_B,visual-blocks-22,OPA,subj03,0.12441817515968785,0.06764479592522489
NSD,MODEL_B,visual-blocks-22,OPA,subj04,0.12587613930638056,0.0649068004389821
NSD,MODEL_B,visual-blocks-22,OPA,subj05,0.17684485562337712,0.10861969527735325
NSD,MODEL_B,visual-blocks-22,OPA,subj06,0.11968879404894822,0.05637014010799936
NSD,MODEL_B,visual-blocks-22,OPA,subj07,0.15901549575756158,0.07634929906925284
NSD,MODEL_B,visual-blocks-22,OPA,subj08,0.10759041348990475,0.046979878861392065
NSD,MODEL_B,visual-blocks-22,EBA,subj01,0.17464354600639795,0.11918488734959773
NSD,MODEL_B,visual-blocks-22,EBA,subj02,0.17635837868301055,0.12466055930326597
NSD,MODEL_B,visual-blocks-22,EBA,subj03,0.162799178259326,0.09777602716973453
NSD,MODEL_B,visual-blocks-22,EBA,subj04,0.141766445260216,0.0899495270104287
NSD,MODEL_B,visual-blocks-22,EBA,subj05,0.18386707164079671,0.12809272744009664
NSD,MODEL_B,visual-blocks-22,EBA,subj06,0.14145688668690862,0.0783817586285683
NSD,MODEL_B,visual-blocks-22,EBA,subj07,0.1601957445344747,0.104943430304408
NSD,MODEL_B,visual-blocks-22,EBA,subj08,0.11043109692292652,0.06455219517725139
